Player;Rank;Points;Kill(s) Game 1;Kill(s) Game 2;Kill(s) Game 3;Kill(s) Game 4;Kill(s) Game 5;Kill(s) Game 6;Kill(s) Game 7;Kill(s) Game 8;Kill(s) Game 9;Kill(s) Game 10;Position Game 1;Position Game 2;Position Game 3;Position Game 4;Position Game 5;Position Game 6;Position Game 7;Position Game 8;Position Game 9;Position Game 10;Time Game 1;Time Game 2;Time Game 3;Time Game 4;Time Game 5;Time Game 6;Time Game 7;Time Game 8;Time Game 9;Time Game 10;Time Lobby 1;Time Lobby 2;Time Lobby 3;Time Lobby 4;Time Lobby 5;Time Lobby 6;Time Lobby 7;Time Lobby 8;Time Lobby 9;Time Lobby 10;Game Id 1;Game Id 2;Game Id 3;Game Id 4;Game Id 5;Game Id 6;Game Id 7;Game Id 8;Game Id 9;Game Id 10
JBR_MATH30;2320;13;0;0;1;0;1;0;0;0;0;0;61;83;25;63;45;18;28;70;13;62;1054.0;272.0;1592.0;528.0;1239.0;1503.0;1481.0;510.0;1697.0;763.0;;;;;;;;;;;b6e1b97fb76540c4a237e7713857fa5e;0936d20009474ec4898f7c995413e8f7;0c7a012c2bea4eb7bf8fe7e42490658a;1b2cf85aceb94949a610578c8db2bc3e;1f863fcd885040f5bd6c880c1f0cf0d1;29c76049f149429c89a6546d9163482f;3509e15686674e03a66432efdeeec861;410b9e505713418ba24967d4998f92d0;436ac1c3995c46728f0d845d4d9a702f;4cd7100318f948ed8b65f9ba797f8a0a
Redempt BataRe;2321;13;0;0;0;1;0;0;1;0;0;0;77;45;13;21;100;35;19;41;97;69;425.0;1303.0;1479.0;1438.0;246.0;1344.0;1490.0;1106.0;180.0;315.0;;;;;;;;;;;0016b289285646278a4f61dc55b04da5;0589febb3c8b4d9e98daec8dcab8a843;0e79319eeda94c80a072683dfb91f58b;1c66a18f28e44829884afba7b19b4f6a;29fda8fbde5e4518a413803cf00f5537;2b1e12d309df4ad387396660193e91e9;3509e15686674e03a66432efdeeec861;40bec06518324125b19a4a02fc7c7bee;46a17dce08024b758fd26225d669c30f;46a8303812cc483e8adc0ed2a0c94079
REVERT VaderKa;2322;13;0;0;0;0;1;0;0;1;0;0;60;98;20;38;25;40;95;93;12;59;1069.0;157.0;1443.0;1286.0;1584.0;1323.0;294.0;151.0;1755.0;608.0;;;;;;;;;;;f7eb5fca6f9040b59817ae616a91d53a;0936d20009474ec4898f7c995413e8f7;0a64ab4cf1a845f992cac1433811b882;1711cb00486b44c7a02047771cf609df;241f3359fca84af0a6466e41c213e7b6;2ef337c9f9554f90852529430c608e23;3ade68dc2ad54ee7a4c029075b0c1212;3c520738323145a4b90d917ad2d9e32d;3f4efd8f8b254323bbc77bd710aad18b;48472f7c8dee4438b2934969fc235a87
Invictus Theow;2323;13;0;0;0;0;0;0;0;0;0;0;49;4;73;88;16;44;29;23;68;48;1167.0;1560.0;374.0;270.0;1564.0;1193.0;1394.0;1458.0;361.0;1554.0;;;;;;;;;;;c69ca744c3504dc284a272ce939076b6;09e7937fac8a4003ad05ed5fc62446ad;1769dae2688a43a1af60f4ce7d93d966;1c66a18f28e44829884afba7b19b4f6a;1e597edda0e5472da13f060bb91400c4;2b1e12d309df4ad387396660193e91e9;341c01b8d0224691b1f5a4cfc729f145;3ff545c3b79948578aed26df9125b176;46a8303812cc483e8adc0ed2a0c94079;0db58027d2d047d4a7063ebcfe55d061
Exalty Falconly;2324;12;1;1;1;5;1;0;;;;;32;41;69;16;74;82;;;;;1281.0;1222.0;338.0;1440.0;297.0;380.0;;;;;;;;;;;;;;;4923e6ff07b7400d879dfe7256be2312;0b72a17495e345a58a18c720026115f4;1617d69c0adf447d9ecb182bf4f38d83;186ea5ede3d54e2ab3a1027fbab65318;2489595e6335476588813a11dda93831;2953525e19fc4f50a666d06c74a8472d;;;;
alliance tommo;2325;12;6;3;1;2;0;0;0;0;0;;33;34;60;50;95;91;65;90;100;;1356.0;1307.0;720.0;1006.0;207.0;308.0;757.0;206.0;200.0;;;;;;;;;;;;0160306bee654f7ab6bcdbec9096e83d;0bc82c7fcae442e8b4a7066c5535b139;174ca077f5194047a36a29ee09072e72;1e37f1d8370349f19d69d4cad90fc32a;262dce3e9adc4999bc51a8922d6d89dd;2953525e19fc4f50a666d06c74a8472d;2b6044f138204adb83beca2093ca3b0e;2eda58c1a13f4e7ea48ec50d7f99b35b;3139ca39721c43329f0bf2932730b6c2;
ApolyX WirozZ;2326;12;1;2;0;2;0;0;1;2;2;2;85;38;46;48;58;74;43;54;72;29;376.0;1294.0;1145.0;848.0;655.0;382.0;1112.0;661.0;797.0;1971.0;;;;;;;;;;;00b2c2cb4bd74bf4acbc27146dee23a9;04ba82a895354a18be35380d12366547;0dd854cf19854b40a86baed9576e065d;186ea5ede3d54e2ab3a1027fbab65318;20206e4b9532491cba73a6cd76a28ee3;2627d13d0db447d99ff0ee5e7e91e1b2;29a7ea264a69429c8039c5823b6bf7e0;3007ae50206c46648d2c4ae996258d45;3aa028fb10054404923248dffa93c7a1;4147001c04f649129f1ab509c1c1deaf
PCS BDY;2327;12;0;1;1;2;1;0;1;1;1;4;60;93;30;57;49;73;37;78;40;56;985.0;176.0;1362.0;496.0;718.0;341.0;1350.0;300.0;1502.0;605.0;;;;;;;;;;;45754f31b96f42fc95764e6daf932bf0;08c8f1294c0542b99839cacadb502da7;09b0fa62f97940e197b6782638518c5e;1617d69c0adf447d9ecb182bf4f38d83;1b2cf85aceb94949a610578c8db2bc3e;2044ecedf69240b7ad8de90d788e4e98;23a944d3ba094a25a5d7afb837d6331d;2e941ecd8589488392247993378fa84f;31620100e1f7413da141416192997e0a;3c961351ec2945d5b4da7602faaa6470
Azulay fr;2328;12;0;0;0;0;0;3;0;3;3;3;56;69;72;91;55;35;84;42;48;33;1100.0;540.0;467.0;207.0;729.0;1279.0;382.0;1210.0;986.0;1457.0;;;;;;;;;;;022ec78c5ee348acabd4fbd8d7eaa293;093ead33534e4affbc19f17148269bbd;0dd627e5adb8423e8d0d24d9e7650dc6;11af375c0ffa4e64a0de7e9f87cb86f8;13b50ab8aebd49a0ba643c4823404ee2;1ade7cb666bc4ea0b5920f540ee30d34;26ef03190c0145b284d45edbfbd6394c;2b89a9bf814e4a388426e26fe1482ac7;339c3761150147459dff20fbd3c7445c;3b075358c14f483594c1a6363890db73
TTV Essentrixtv;2329;12;2;0;0;0;5;0;2;2;1;0;49;64;32;83;51;82;45;55;56;81;1377.0;670.0;1360.0;236.0;614.0;231.0;1018.0;712.0;774.0;421.0;;;;;;;;;;;0283dbee88f0419ab2c734271a6ec829;0c0370eacb2f41f6af63c6a652262162;105cda2d514d467fb39c9f67a54677d6;1e2ee4caadc44d9998483d223f207499;1f863fcd885040f5bd6c880c1f0cf0d1;2489595e6335476588813a11dda93831;27f103cb8d2f415bbc492b628048a2d2;2e968dcf827946a7833ee5f4489b67bc;35a3f5e3b26e42e5a3307d1a23052cb4;3c2ebd2cd46e4c02aeee34b330d221f5
Tilted_c3mpex;2330;12;0;0;0;1;2;4;0;1;4;0;31;71;87;58;58;36;58;76;46;79;1331.0;370.0;202.0;659.0;807.0;1459.0;504.0;444.0;1487.0;586.0;;;;;;;;;;;4debf6fb73a4496d80f1e717cf0ef3a7;0ba9a115eb184515ac081c3a0a7f8189;0dd627e5adb8423e8d0d24d9e7650dc6;100cda6696664fbb80fe8b34366c71f0;16d328782dff4a74b4ce00ed546ed618;203a0f7a74ae43c6b654f625bb2bef0d;2b0d9105eeca4809a0b387e372dfdedd;2e941ecd8589488392247993378fa84f;397b2561e66c468cbaa7864479477381;3ff545c3b79948578aed26df9125b176
SILENT Taqu;2331;12;0;4;0;0;0;1;0;1;0;6;50;27;58;37;87;81;74;79;89;41;908.0;1318.0;459.0;1295.0;305.0;229.0;456.0;259.0;275.0;1354.0;;;;;;;;;;;017977d2a5674b8b8188e2fd962aa0cc;07ea1c690a4f435ab3704c7b30a294ef;12f3c11dc3964e5bb12c55b728714f55;1711cb00486b44c7a02047771cf609df;23935088430e4412a0909d80e47aa7da;2453949bdc55439bbdd41b51ead74419;29a7ea264a69429c8039c5823b6bf7e0;2b2f3dbdbab24d8abcbc3cb1e2eafff9;2d28193d5887450e8987f79100da24da;2ef337c9f9554f90852529430c608e23
Whittzzzz;2332;12;3;1;1;0;1;0;2;0;1;3;48;63;50;77;63;84;61;90;29;61;1076.0;403.0;1145.0;454.0;535.0;332.0;688.0;1267.0;1408.0;951.0;;;;;;;;;;;7b5224c8457b42bea5c7f6536a258db3;09179d03080847049e2160c0dab00784;0c41c7882aaf4c0bb91f55f5b1875142;1769dae2688a43a1af60f4ce7d93d966;1b0eb5b3e14540cebcf517a46f518a55;20206e4b9532491cba73a6cd76a28ee3;233ffd7129564f6c909a30c99f18cb06;2fc5e6e38b584021beffa3db70e6cd11;31620100e1f7413da141416192997e0a;410b9e505713418ba24967d4998f92d0
klasus LOCOZ;2333;12;0;2;3;0;1;0;1;1;0;4;59;29;27;94;60;98;77;66;58;66;763.0;1401.0;1398.0;285.0;667.0;165.0;267.0;388.0;529.0;624.0;;;;;;;;;;;8978b956397a42cf8117299295165054;07baf9641786411e8a4468d286eddd5d;125256ba820444f1a6a0195e34c4382a;203a0f7a74ae43c6b654f625bb2bef0d;22858776b6d940e6805dde4429304caa;27f103cb8d2f415bbc492b628048a2d2;29a7ea264a69429c8039c5823b6bf7e0;2b2f3dbdbab24d8abcbc3cb1e2eafff9;2d847b955380472faa10f6f5616b1276;31620100e1f7413da141416192997e0a
Adictus Previous;2334;12;2;0;0;3;0;4;0;0;2;1;26;74;98;40;62;36;74;97;91;41;1313.0;446.0;121.0;1368.0;534.0;1283.0;260.0;147.0;242.0;1186.0;;;;;;;;;;;7b5224c8457b42bea5c7f6536a258db3;0ba02174c666455d85f16f60744a0c6d;0e79319eeda94c80a072683dfb91f58b;0fbe3b3120c74b3aae2298c1dcba6338;1d95bdeb5db745ee89a69a215f66aed6;2044ecedf69240b7ad8de90d788e4e98;2b9069874732438394260943e8fceaff;2d847b955380472faa10f6f5616b1276;2e968dcf827946a7833ee5f4489b67bc;2eda58c1a13f4e7ea48ec50d7f99b35b
krejz sucks;2335;12;0;2;1;3;1;1;3;0;1;0;84;46;43;30;60;85;64;88;83;79;293.0;1226.0;1217.0;1270.0;680.0;220.0;525.0;166.0;349.0;207.0;;;;;;;;;;;d76eb8c5b3dc4850996fd4657601f84b;04505922fdbc4e6f954d26f14f733689;0cb65ac068c14958bae24141bfc39c86;1794705e1efd46bdb6773d1ffbfe5fb2;233ffd7129564f6c909a30c99f18cb06;29a7ea264a69429c8039c5823b6bf7e0;2b1e12d309df4ad387396660193e91e9;2e868bab085e4966841d97d84386b6b5;2eda58c1a13f4e7ea48ec50d7f99b35b;3139ca39721c43329f0bf2932730b6c2
script is insane;2336;12;1;0;6;0;0;0;1;0;1;3;78;52;30;59;74;86;84;88;94;29;436.0;911.0;1326.0;724.0;432.0;212.0;264.0;275.0;156.0;1417.0;;;;;;;;;;;c69ca744c3504dc284a272ce939076b6;0589febb3c8b4d9e98daec8dcab8a843;0ba02174c666455d85f16f60744a0c6d;174ca077f5194047a36a29ee09072e72;1e597edda0e5472da13f060bb91400c4;22858776b6d940e6805dde4429304caa;23965dfabdeb44aeae87ccf16bcf1339;25fc6b6310bd47efb7c040d6ea1a46b8;28c4fbd014e94e888dba3113b7452fea;29fda8fbde5e4518a413803cf00f5537
Seppツ;2337;12;1;2;1;1;0;;;;;;40;37;62;2;27;;;;;;1282.0;1216.0;722.0;1801.0;1393.0;;;;;;;;;;;;;;;;4debf6fb73a4496d80f1e717cf0ef3a7;0b2779f7048d4f8789c2ff37555f89ef;152add0a08a847099615f46d486f6e74;1e2ee4caadc44d9998483d223f207499;2ba440596ae54c1ba63888fd43b10074;;;;;
TwitterMeistelFN;2338;12;0;0;1;1;0;1;0;4;1;1;79;45;26;31;85;34;27;20;34;64;356.0;1229.0;1443.0;1406.0;260.0;1425.0;1328.0;1523.0;1363.0;601.0;;;;;;;;;;;017977d2a5674b8b8188e2fd962aa0cc;048b9b1cde624e5e82a6cf9103cd419d;0dd3dd9f6f3d43ffb9a39d707f6447d1;1ade7cb666bc4ea0b5920f540ee30d34;26ef03190c0145b284d45edbfbd6394c;29c76049f149429c89a6546d9163482f;33ec0284606a48cebb4c6f3d08b01719;3f4efd8f8b254323bbc77bd710aad18b;46a8303812cc483e8adc0ed2a0c94079;4d079409cd614ccab4dad799db6c60ae
Geringgrund;2339;12;0;1;1;0;1;0;4;2;0;0;48;44;55;39;44;74;19;27;60;36;1160.0;1228.0;730.0;1214.0;1308.0;368.0;1371.0;1518.0;519.0;1424.0;;;;;;;;;;;1ece9be1a0c44e838317165f34241d65;09b0fa62f97940e197b6782638518c5e;148f97daa36f444d84827b30c33dffd2;1bae1857f46e45abb4d3276f64d24525;26ef03190c0145b284d45edbfbd6394c;2ef337c9f9554f90852529430c608e23;339c3761150147459dff20fbd3c7445c;3f4efd8f8b254323bbc77bd710aad18b;46a8303812cc483e8adc0ed2a0c94079;498175bcceeb4883834f92280e1e6cc9
SirkJP;2340;12;2;1;1;1;0;1;1;1;1;0;31;44;16;56;67;59;47;75;52;33;1306.0;1250.0;1495.0;662.0;610.0;533.0;876.0;430.0;557.0;1242.0;;;;;;;;;;;2a2d7b3548d14de59d9bb48a4e221522;0b89faa9a5614eefa25ceb72bfaf237a;164e2c4cb09b48509745953d601ffb2a;23965dfabdeb44aeae87ccf16bcf1339;29fda8fbde5e4518a413803cf00f5537;2d847b955380472faa10f6f5616b1276;3139ca39721c43329f0bf2932730b6c2;3aa028fb10054404923248dffa93c7a1;3c520738323145a4b90d917ad2d9e32d;40bec06518324125b19a4a02fc7c7bee
Pyke is a fish;2341;12;0;2;0;0;1;2;1;1;2;0;49;17;66;66;48;27;68;48;44;50;1190.0;1431.0;533.0;535.0;915.0;1448.0;446.0;1150.0;972.0;1043.0;;;;;;;;;;;0016b289285646278a4f61dc55b04da5;09e7937fac8a4003ad05ed5fc62446ad;166c15b49b094c12b1ff37b10326fe5e;1c66a18f28e44829884afba7b19b4f6a;20206e4b9532491cba73a6cd76a28ee3;29a7ea264a69429c8039c5823b6bf7e0;33ec0284606a48cebb4c6f3d08b01719;3871ef21330a44a9a4fb0428e1f8c5cf;410b9e505713418ba24967d4998f92d0;4495b42af3e545dca9da0c01a519152d
Violetcz;2342;12;0;1;1;1;0;1;2;2;0;1;32;57;49;46;72;51;61;34;71;23;1310.0;722.0;882.0;875.0;334.0;817.0;829.0;1375.0;311.0;1459.0;;;;;;;;;;;f7eb5fca6f9040b59817ae616a91d53a;0ba9a115eb184515ac081c3a0a7f8189;105cda2d514d467fb39c9f67a54677d6;199555c7816d44eba785457b80e02684;2044ecedf69240b7ad8de90d788e4e98;241f3359fca84af0a6466e41c213e7b6;2d28193d5887450e8987f79100da24da;3007ae50206c46648d2c4ae996258d45;3c520738323145a4b90d917ad2d9e32d;3f4efd8f8b254323bbc77bd710aad18b
dědaMuc1N;2343;12;0;0;2;2;1;3;0;0;0;1;91;86;34;38;16;42;26;84;69;34;373.0;293.0;1337.0;1306.0;1488.0;1346.0;1384.0;286.0;376.0;1384.0;;;;;;;;;;;02443f09b4084979be2cc24de5aa07ed;04ba82a895354a18be35380d12366547;07617f9d32864807a6cdf8a96e177a4e;100fb4b5808445bfb79520387dfca48c;1dcb56a6497045eaaa7b92c78417ece6;2b0d9105eeca4809a0b387e372dfdedd;341c01b8d0224691b1f5a4cfc729f145;3ff545c3b79948578aed26df9125b176;4147001c04f649129f1ab509c1c1deaf;43637ef1f0fa4a3cb1159cbf434bd64b
Twitch Shaarky7;2344;12;0;0;0;2;0;4;2;0;0;1;60;94;94;26;88;16;28;51;38;26;1051.0;198.0;215.0;1449.0;196.0;1508.0;1397.0;884.0;1420.0;1507.0;;;;;;;;;;;4923e6ff07b7400d879dfe7256be2312;0936d20009474ec4898f7c995413e8f7;0b2779f7048d4f8789c2ff37555f89ef;0c7a012c2bea4eb7bf8fe7e42490658a;199555c7816d44eba785457b80e02684;1bae1857f46e45abb4d3276f64d24525;29323dd6f6c445278da5fcb07b8674b4;3216d44b023c42ce9ec1697f42ed67d1;3b075358c14f483594c1a6363890db73;436ac1c3995c46728f0d845d4d9a702f
Twitch RefiTV;2345;12;1;0;1;2;1;1;0;0;3;0;38;96;68;43;43;33;77;49;19;57;1294.0;149.0;762.0;1419.0;1487.0;1862.0;1426.0;789.0;1527.0;1076.0;;;;;;;;;;;0c7e3010217842c4811247b5d374dbc7;0b72a17495e345a58a18c720026115f4;0ec86b3ed41243bc96662cff51a213a1;1617d69c0adf447d9ecb182bf4f38d83;22ea34486dd24657bd25f3f380cdfcc7;2ebd8f9c07724e1e86fc1c24b24964b3;42150dd6b435472ba62c199e1290bea6;436ac1c3995c46728f0d845d4d9a702f;489cebd7d8414c4b8f131e7bb98e7555;4f692d25ab5f4375abcf1428a66643d2
Twitch VerTiiGe;2346;12;1;1;0;0;2;0;1;3;0;1;65;29;88;68;46;78;44;22;44;52;942.0;1348.0;187.0;396.0;2611.0;367.0;1331.0;1511.0;1098.0;865.0;;;;;;;;;;;02443f09b4084979be2cc24de5aa07ed;08a3003d363f4aea8e736def85b156f5;13a6f0cb53fb4c62b10c41f3c37b8447;14be106030394349a19db601d75ce13c;2453949bdc55439bbdd41b51ead74419;2ebd8f9c07724e1e86fc1c24b24964b3;31620100e1f7413da141416192997e0a;3c961351ec2945d5b4da7602faaa6470;4495b42af3e545dca9da0c01a519152d;0db58027d2d047d4a7063ebcfe55d061
Akatkah.;2347;12;4;2;1;1;0;1;0;0;0;0;27;31;47;16;71;91;90;31;37;99;1313.0;1415.0;1149.0;1454.0;838.0;411.0;152.0;1370.0;1354.0;242.0;;;;;;;;;;;7b5224c8457b42bea5c7f6536a258db3;0bbc242f75584808b24a333763d8594b;1769dae2688a43a1af60f4ce7d93d966;22ea34486dd24657bd25f3f380cdfcc7;2eda58c1a13f4e7ea48ec50d7f99b35b;365196d0b0cb4f99ba98b34a097e2aa3;3871ef21330a44a9a4fb0428e1f8c5cf;39a6cf87e6024f5ea2d46c89bc3607cd;42150dd6b435472ba62c199e1290bea6;498175bcceeb4883834f92280e1e6cc9
CODE NEKZJ;2348;12;1;1;1;0;1;0;3;0;0;2;64;49;53;36;52;96;34;54;92;24;1014.0;926.0;925.0;1214.0;860.0;196.0;1491.0;764.0;344.0;1509.0;;;;;;;;;;;04ba82a895354a18be35380d12366547;08c8f1294c0542b99839cacadb502da7;0fce53e5bc6f41819f445f7388a870c7;186ea5ede3d54e2ab3a1027fbab65318;241f3359fca84af0a6466e41c213e7b6;2b2f3dbdbab24d8abcbc3cb1e2eafff9;2d28193d5887450e8987f79100da24da;39a83a4f9e2e44c1a13bb7264a76ecec;3ff545c3b79948578aed26df9125b176;410b9e505713418ba24967d4998f92d0
Lucツ;2349;12;1;1;1;0;0;0;0;1;1;4;44;31;49;25;83;99;86;40;58;45;1228.0;1373.0;688.0;1385.0;244.0;207.0;260.0;1395.0;641.0;1114.0;;;;;;;;;;;e5cabd0f54f144c387e7dfcf741f11e5;0a64ab4cf1a845f992cac1433811b882;1794705e1efd46bdb6773d1ffbfe5fb2;1d9817681b6744b78fe5a78f038c6652;29a7ea264a69429c8039c5823b6bf7e0;2b2f3dbdbab24d8abcbc3cb1e2eafff9;2cba14ca9e9e469e86e46c519b65d5a0;2e941ecd8589488392247993378fa84f;3ade68dc2ad54ee7a4c029075b0c1212;3f4efd8f8b254323bbc77bd710aad18b
venreec;2350;12;2;0;0;1;1;0;0;2;0;3;47;70;92;18;35;42;95;70;53;42;1327.0;528.0;1095.0;1403.0;1443.0;926.0;211.0;491.0;744.0;1220.0;;;;;;;;;;;022ec78c5ee348acabd4fbd8d7eaa293;0ba02174c666455d85f16f60744a0c6d;18048cdb2ecc4e25b077c653428983d5;199555c7816d44eba785457b80e02684;27f103cb8d2f415bbc492b628048a2d2;308dc90bccf44347b46ef1ca47a53b08;39a83a4f9e2e44c1a13bb7264a76ecec;3b075358c14f483594c1a6363890db73;3f4efd8f8b254323bbc77bd710aad18b;436ac1c3995c46728f0d845d4d9a702f
FoxyTrap15;2351;12;6;0;0;0;1;0;1;0;1;0;18;91;47;59;26;94;48;63;50;70;2137.0;317.0;1252.0;735.0;1453.0;193.0;977.0;425.0;1066.0;451.0;;;;;;;;;;;07a0b1dddd8b4f8cb15746b27b5ebb6b;135d1f15e379476ba3da7f8d0e9f3dd5;166314732cbd4942a3e2877a0f0f4281;2186f9c8ee174a4fb057a17653ece330;274c5f0e67724832a4d8ef94adf0ae80;3139ca39721c43329f0bf2932730b6c2;3509e15686674e03a66432efdeeec861;3c520738323145a4b90d917ad2d9e32d;3ff545c3b79948578aed26df9125b176;4495b42af3e545dca9da0c01a519152d
eMulate wizb0;2352;12;2;0;0;0;0;1;2;0;2;2;40;87;98;55;54;60;54;66;36;18;1280.0;279.0;136.0;873.0;1044.0;521.0;789.0;649.0;1950.0;2599.0;;;;;;;;;;;0016b289285646278a4f61dc55b04da5;0b72a17495e345a58a18c720026115f4;0cb65ac068c14958bae24141bfc39c86;0dd854cf19854b40a86baed9576e065d;199555c7816d44eba785457b80e02684;1f863fcd885040f5bd6c880c1f0cf0d1;241f3359fca84af0a6466e41c213e7b6;2cba14ca9e9e469e86e46c519b65d5a0;35e92e1d79524a6b9b44bf1743ce424d;4495b42af3e545dca9da0c01a519152d
snoxwer;2353;12;1;0;0;2;4;1;0;1;0;0;47;56;64;56;20;50;67;46;75;95;1237.0;950.0;386.0;697.0;1426.0;1198.0;402.0;1264.0;321.0;290.0;;;;;;;;;;;a93b3853d572461482ba7559994d90ce;0b2779f7048d4f8789c2ff37555f89ef;125256ba820444f1a6a0195e34c4382a;164e2c4cb09b48509745953d601ffb2a;1d9817681b6744b78fe5a78f038c6652;29fda8fbde5e4518a413803cf00f5537;3139ca39721c43329f0bf2932730b6c2;365196d0b0cb4f99ba98b34a097e2aa3;3ff545c3b79948578aed26df9125b176;41fdf38653614f9db5b909cd365f4ba0
Tru mou shinderu;2354;12;0;0;1;0;2;4;1;1;0;0;96;54;49;52;76;23;63;44;41;89;126.0;639.0;1194.0;956.0;415.0;1405.0;683.0;944.0;1373.0;159.0;;;;;;;;;;;9494931c51ca480a80eedbd5c5d588cc;022ac34968824d3fb0c798d162a7c609;07baf9641786411e8a4468d286eddd5d;100fb4b5808445bfb79520387dfca48c;1ade7cb666bc4ea0b5920f540ee30d34;1dcb56a6497045eaaa7b92c78417ece6;29fda8fbde5e4518a413803cf00f5537;2e868bab085e4966841d97d84386b6b5;365196d0b0cb4f99ba98b34a097e2aa3;40bec06518324125b19a4a02fc7c7bee
remsopor;2355;12;1;0;0;2;0;0;0;1;4;1;61;71;42;32;97;100;94;47;28;22;589.0;368.0;1188.0;1285.0;153.0;192.0;173.0;810.0;1396.0;1558.0;;;;;;;;;;;017977d2a5674b8b8188e2fd962aa0cc;0715b9a6f98a44e082fba2e011acc797;08a3003d363f4aea8e736def85b156f5;11af375c0ffa4e64a0de7e9f87cb86f8;1e2ee4caadc44d9998483d223f207499;1f863fcd885040f5bd6c880c1f0cf0d1;2044ecedf69240b7ad8de90d788e4e98;23935088430e4412a0909d80e47aa7da;29c76049f149429c89a6546d9163482f;3509e15686674e03a66432efdeeec861
JoneslGaming;2356;12;1;1;2;0;0;1;2;0;2;0;84;83;46;96;57;45;18;88;46;42;224.0;218.0;1265.0;342.0;693.0;1198.0;1637.0;1492.0;730.0;2362.0;;;;;;;;;;;b6e1b97fb76540c4a237e7713857fa5e;03010ace2e7244d4a9a50dd9d064b25a;0589febb3c8b4d9e98daec8dcab8a843;0fbe3b3120c74b3aae2298c1dcba6338;11af375c0ffa4e64a0de7e9f87cb86f8;18048cdb2ecc4e25b077c653428983d5;23a944d3ba094a25a5d7afb837d6331d;3aa028fb10054404923248dffa93c7a1;3c520738323145a4b90d917ad2d9e32d;46a17dce08024b758fd26225d669c30f
OihanV;2357;12;2;0;1;0;0;1;3;0;2;0;23;96;81;58;30;40;41;84;68;85;4509.0;179.0;231.0;497.0;1433.0;1103.0;1273.0;240.0;434.0;273.0;;;;;;;;;;;1b2cf85aceb94949a610578c8db2bc3e;27f103cb8d2f415bbc492b628048a2d2;29a7ea264a69429c8039c5823b6bf7e0;2b2f3dbdbab24d8abcbc3cb1e2eafff9;2e941ecd8589488392247993378fa84f;3ade68dc2ad54ee7a4c029075b0c1212;42150dd6b435472ba62c199e1290bea6;489cebd7d8414c4b8f131e7bb98e7555;498175bcceeb4883834f92280e1e6cc9;0db58027d2d047d4a7063ebcfe55d061
reachyfishy;2358;12;3;2;1;0;0;0;0;1;1;1;21;53;92;88;69;59;34;58;59;74;1354.0;1127.0;245.0;697.0;524.0;698.0;1345.0;557.0;568.0;292.0;;;;;;;;;;;c69ca744c3504dc284a272ce939076b6;0bc82c7fcae442e8b4a7066c5535b139;15d2f5057ba24e6c838dad6ca2b93a36;1cda681a43904abc96f85ca9d636ff24;1e37f1d8370349f19d69d4cad90fc32a;232b363de39848db88bc3bf0ed12c659;29323dd6f6c445278da5fcb07b8674b4;339c3761150147459dff20fbd3c7445c;3871ef21330a44a9a4fb0428e1f8c5cf;3c520738323145a4b90d917ad2d9e32d
felane;2359;12;0;1;0;1;0;4;1;0;2;0;72;78;86;69;41;44;51;84;24;58;764.0;296.0;202.0;660.0;1274.0;963.0;932.0;434.0;1526.0;621.0;;;;;;;;;;;d76eb8c5b3dc4850996fd4657601f84b;07baf9641786411e8a4468d286eddd5d;09179d03080847049e2160c0dab00784;0b2779f7048d4f8789c2ff37555f89ef;0fce53e5bc6f41819f445f7388a870c7;1bae1857f46e45abb4d3276f64d24525;23a944d3ba094a25a5d7afb837d6331d;2d28193d5887450e8987f79100da24da;2ef337c9f9554f90852529430c608e23;3c2ebd2cd46e4c02aeee34b330d221f5
Gutbyeッ;2360;12;0;0;0;1;4;0;2;1;0;1;99;86;62;65;23;58;49;42;73;56;121.0;241.0;813.0;652.0;1398.0;786.0;1132.0;3893.0;400.0;703.0;;;;;;;;;;;d76eb8c5b3dc4850996fd4657601f84b;022ac34968824d3fb0c798d162a7c609;048b9b1cde624e5e82a6cf9103cd419d;09e7937fac8a4003ad05ed5fc62446ad;0f9d48f57c8d488d86d365cfec3a8735;1de9d5068a6c4f86a3a1ff489760ac40;233ffd7129564f6c909a30c99f18cb06;42150dd6b435472ba62c199e1290bea6;48472f7c8dee4438b2934969fc235a87;498175bcceeb4883834f92280e1e6cc9
Ph1lX.;2361;12;1;2;1;1;0;0;0;3;0;1;86;46;73;51;72;80;86;19;45;55;263.0;1185.0;391.0;862.0;446.0;348.0;211.0;1523.0;2652.0;712.0;;;;;;;;;;;a93b3853d572461482ba7559994d90ce;038c405d7b09425d8d43a01144e8af6e;0c41c7882aaf4c0bb91f55f5b1875142;0fbe3b3120c74b3aae2298c1dcba6338;1769dae2688a43a1af60f4ce7d93d966;1c66a18f28e44829884afba7b19b4f6a;1e597edda0e5472da13f060bb91400c4;2044ecedf69240b7ad8de90d788e4e98;3c520738323145a4b90d917ad2d9e32d;4147001c04f649129f1ab509c1c1deaf
